id,class
76AAF99B64,2
77B14A7C59,2
78328F7B5A,2
79238F26A6,2
796805FC8D,2
798013C730,2
7B0702E9FD,2
7B1861BDDA,2
7B8E172B66,2
7C3A14C530,2
7D0026F72E,2
7EE4993750,2
7F0F326EA2,2
7F181EDA25,2
808B09916A,2
81A37EC9AC,2
81BEE1F0DE,2
84353EE4DB,2
844427FE89,2
84B0E2153E,2
84BFE30019,2
864875FBBE,2
86B9F51B85,2
8722663F31,2
87A4969FED,2
87D160DF61,2
883538D253,2
88DE9A0DA4,2
896F257E36,2
89BB0929A5,2
89BD0A4EF1,2
89F11A1583,2
8A1BE95669,2
8B0CB98C5C,2
8C15F15BFE,2
8C3961969E,2
8C920CE63A,2
8CA573420D,2
8D4A3BB275,2
8D647EED28,2
8E4CB88CC5,2
8E5CC39832,2
8E8DBF8BCF,2
911995A7BB,2
933DD144D6,2
93AC3DA7A9,2
943EEFB9B6,2
944B3EC9DB,2
9480733643,2
94CFFD34C6,2
958E1D13DE,2
95A9B0E62F,2
95CA6CE44E,2
95E877744F,2
97C33A960F,2
987B12DA46,2
98B0A29127,2
98C927CF89,2
98DFCDCDF5,2
995C7B8D1E,2
99A4217569,2
9B1927E112,2
9B563E666C,2
9CC0364979,2
9E93633EC5,2
9F74FBB693,2
A044294D03,2
A06E7B2B3D,2
A2FBBCE882,2
A33867A445,2
A383435481,2
A43A8BE8B0,2
A450FE11D5,2
A465E89804,2
A4E04413DD,2
A5822E30CE,2
A595081686,2
A772C33ACC,2
A850C101B5,2
A9143FD0AE,2
AB001A03CC,2
ABA2AB52B9,2
AC9452A124,2
AD228F7669,2
AEC487159E,2
AFE75C7A36,2
B0885A6B6A,2
B17256020C,2
B32DC55C9C,2
B35961761D,2
B3764C086C,2
B4EA17A404,2
B509A8A1E7,2
B579D93F3C,2
B5838F3D73,2
B5844A85AD,2
B63DAB3AD8,2
B68637C002,2
B700AC2705,2
B7141FBE9E,2
B737DECC6E,2
B7C62F06E0,2
B7FEADE8E3,2
B94FC929D8,2
B9CA8A32DF,2
B9F95E901E,2
BA98021FA5,2
BA9DF7ADEE,2
BAF4F42D39,2
BB17006A63,2
BB745EA3C1,2
BBAC3FC2EE,2
BBB52E38C3,2
BC7E817CDE,2
BD5451DF52,2
BDAFB65A2A,2
BE23F3CC81,2
BE2CA92827,2
BE73FDE831,2
BE97527F24,2
BECC3BBD17,2
BF18A8E759,2
BF1D3224B2,2
BF61FFBC1C,2
BF6A21B516,2
BF9E70AFF9,2
C18C7E50D2,2
C19DB34416,2
C22F6173D7,2
C276EF0A58,2
C295EDF8BF,2
C2ADD7C478,2
C2EFD314BA,2
C30AD8A4A8,2
C3C880EF02,2
C3D8B23B69,2
C415C04F50,2
C4E0F2445F,2
C56B5CDC6B,2
C574183F0C,2
C5D38BB72E,2
C5EB5E8942,2
C687A5BC34,2
C722755EAE,2
C7CAFFAB34,2
C87E3F6C8A,2
CB067524B6,2
CB9FF88AAC,2
CC3137D213,2
CC487EB3FA,2
CCE602336F,2
CD5A8856CF,2
CEA1BAF3FD,2
CEA7DC65DD,2
CF26F3A06A,2
CF6636D979,2
D0EAEC6852,2
D0F620BA98,2
D10ED99F97,2
D12F125A33,2
D16FAB0C67,2
D1D54C7679,2
D2C2A30BBD,2
D3D911F948,2
D41ABE1C96,2
D55C79699E,2
D5775312BA,2
D5DC1D9EB8,2
D608B2F8EA,2
D620F72A3C,2
D789A56ECA,2
D83B73195D,2
D8A276BF30,2
D8DC2E8B30,2
D8EA9167E4,2
D916A67DAF,2
DA029182F0,2
DA7AE1BA0F,2
DAD8D52C28,2
DB7D4CBCF5,2
DB9EDFE750,2
DCBE5DDA63,2
DD6D7F2710,2
DE293981F6,2
DFBFBB1F34,2
E1B2E2B632,2
E2430869CF,2
E2BDD9164C,2
E37060B377,2
E48ECD7FB5,2
E6A9AED5E7,2
E6C7BCED4B,2
E7AE487D2D,2
E9D679FD27,2
EAAE22DA59,2
EAF9ED2E0D,2
EBE9C7DC11,2
EBEDB1DF7B,2
ECF1F26002,2
ED0602ECCF,2
EFEFE3ACC4,2
F036D71AF0,2
F187E09CD7,2
F1A140E07B,2
F1FB9BD260,2
F2CA25AB1A,2
F421E3CB34,2
F61B1BB71B,2
F67FC5C3E2,2
F86382F03A,2
F9607BA38B,2
F9F8F01AD0,2
FA228FC0CF,2
FAC04BFD86,2
FC072E93FE,2
FC4286FA19,2
FCED87FC66,2
FD7D1D9503,2
FDBBFB374B,2
FE1A7A2598,2
FE7571BBC1,2
FEE3BE9A0C,2
FF62AE7D8D,2
FF70B5A6CB,2
