id,SalePrice
2096,85568.50415960874
2097,100451.08430709541
2098,153762.39017627444
2099,54029.5379142281
2100,79103.25070379357
2101,117909.02966520331
2102,128317.01289002657
2103,105494.8354043316
2104,144322.8879567679
2105,129703.24810812942
2106,66395.55460363475
2107,193718.06656768627
2108,118827.11293304047
2109,110699.37821313144
2110,126977.130280726
2111,136289.28435609577
2112,138483.4354295845
2113,121868.27349663744
2114,120608.16682461699
2115,162851.5301562185
2116,116282.89436214768
2117,149508.52234880463
2118,127088.81078710059
2119,111592.24099277623
2120,113665.70146202638
2121,99580.89132276483
2122,109707.2126295731
2123,84531.33733975145
2124,160324.99283443508
2125,130649.34029697
2126,150344.0160826163
2127,162463.8579642417
2128,127895.42495775873
2129,94561.99813202044
2130,140945.77457967895
2131,142326.2783933881
2132,115517.69685878523
2133,123681.12466444376
2134,124279.45132511765
2135,99856.26615332217
2136,77316.06571648251
2137,106405.59645867044
2138,132630.4090178492
2139,152997.7577896043
2140,139129.53271648014
2141,163882.80571188225
2142,126827.8198199129
2143,147024.44588566734
2144,119599.75360658369
2145,138421.9905603091
2146,172892.92550832342
2147,138790.4734303358
2148,134813.66565019864
2149,151257.53959345265
2150,238623.2154307162
2151,116833.50085022867
2152,170639.6774924809
2153,160127.55727531493
2154,102156.56801820786
2155,142707.8478755213
2156,256986.89934807233
2157,226399.0797410613
2158,237238.98123748903
2159,212220.11313153664
2160,179335.36779486836
2161,239605.86555060983
2162,358392.685775851
2163,336628.78303389077
2164,256691.44761456558
2165,207385.6250870293
2166,160789.6546590877
2167,220517.2115044396
2168,193482.77052520777
2169,196570.60435904053
2170,219368.44683004738
2171,157923.35712925514
2172,131371.19003596826
2173,171856.50544763205
2174,219696.14301777774
2175,298189.6163929413
2176,313462.7785157119
2177,234254.86548250483
2178,212968.7452588208
2179,137701.80171981867
2180,217112.4749322174
2181,191820.87885639488
2182,227311.76867217224
2183,191414.98994002008
2184,120530.07969474929
2185,125743.30791996558
2186,145544.63620500834
2187,153117.51854274684
2188,154198.1558188984
2189,258944.92566361153
2190,79814.66939083103
2191,81354.14865287254
2192,89345.12787494142
2193,109378.50101728637
2194,96632.21126621522
2195,101433.93190567115
2196,103257.28170548074
2197,118692.50839299659
2198,162043.33914042579
2199,182416.1912237201
2200,150210.34018387104
2201,146473.8427556474
2202,220225.14955804628
2203,135317.35327836924
2204,183121.20598381778
2205,117948.68564114881
2206,139364.81680142024
2207,223192.43107671296
2208,271728.0330537581
2209,241492.15924510523
2210,119909.16933909753
2211,120471.33997667937
2212,119899.39078998375
2213,105832.30291341704
2214,137217.4638960827
2215,103838.22779527705
2216,150338.3104565361
2217,67469.96102144688
2218,72232.97468567119
2219,68540.09692761168
2220,62496.54573785948
2221,304018.6159600956
2222,271306.7479435166
2223,285833.96427162574
2224,211605.7999579442
2225,120678.98370571232
2226,185020.7701194919
2227,194742.87995499204
2228,266642.5185812252
2229,248972.0240154321
2230,157235.28276989528
2231,209070.64373031518
2232,179736.551238795
2233,178235.8556495501
2234,243126.73590848208
2235,218585.9791602521
2236,252659.0856925775
2237,318929.1417094311
2238,201132.3305978059
2239,111484.84611096288
2240,155472.2264840051
2241,154803.6566826286
2242,124773.53979201084
2243,132519.77355608618
2244,104230.26159475817
2245,100055.04624429805
2246,142080.21531786214
2247,117523.60619971566
2248,120812.6128888201
2249,118601.01973818647
2250,131161.19092785084
2251,108576.15737999408
2252,183010.11325771053
2253,155971.45363122982
2254,183932.6757719441
2255,188846.58983971892
2256,181346.7780762345
2257,208834.0106674061
2258,158183.15031686507
2259,174093.7905976224
2260,157034.78007675405
2261,194517.0671364652
2262,209974.86115613097
2263,379752.3584681765
2264,457836.769157391
2265,178188.72319857345
2266,314953.0947958876
2267,352632.5411432562
2268,425567.8895886745
2269,153539.45033454432
2270,200974.14279348426
2271,212806.19334553578
2272,194927.99140412448
2273,165996.13556520725
2274,181866.72971295816
2275,155153.19332976593
2276,189600.05034212815
2277,181089.4859486532
2278,151189.2159553349
2279,126000.44986187098
2280,117283.3427089629
2281,166531.43955766998
2282,182144.2630508255
2283,107436.41195915084
2284,111546.70318191384
2285,140749.7837215954
2286,123540.58766697056
2287,368254.8792696678
2288,275730.86567078554
2289,368907.3446150889
2290,442171.01727853605
2291,335910.27598164376
2292,457001.01693696534
2293,473826.17852981505
2294,424400.47127885825
2295,457974.6819989283
2296,283272.94119129085
2297,340869.2613507472
2298,333774.37244911026
2299,370186.8016660783
2300,336417.8566921527
2301,312583.801703757
2302,252032.51306528266
2303,253124.22585388913
2304,250116.96601293248
2305,194618.98456077167
2306,190522.35037876508
2307,200605.6675425629
2308,225434.03391851287
2309,288537.8045927463
2310,214217.581957533
2311,198637.79774256007
2312,175343.79422219135
2313,173374.86668745015
2314,173106.5560639964
2315,181332.78686149372
2316,196367.6230686048
2317,188082.05865399586
2318,178257.82523427357
2319,182412.23174481484
2320,187876.90784408557
2321,239380.64555770622
2322,175735.5567661426
2323,195583.00756604783
2324,184831.75500817187
2325,214035.37758774188
2326,176134.1191645062
2327,204984.84624035374
2328,225565.68281003175
2329,192227.27951601447
2330,180246.2975587874
2331,349580.0214672182
2332,403089.7502923016
2333,322686.4828004261
2334,260659.5224777765
2335,286327.1148176979
2336,309406.072775196
2337,204224.9197497798
2338,266990.72912404087
2339,216549.13124270225
2340,391210.4952010842
2341,210736.1426485573
2342,239669.57389079285
2343,232982.07094541614
2344,223051.12122932798
2345,236019.7943270699
2346,215332.31027892043
2347,201612.994474722
2348,245521.6786545975
2349,181214.789395031
2350,316563.83154574933
2351,253763.30358001965
2352,251455.58833218197
2353,240159.77980439225
2354,139559.62513117027
2355,143637.30783986318
2356,152603.3845242234
2357,192668.0506240969
2358,197940.46937262084
2359,132964.56195462053
2360,116265.25192832606
2361,146210.07706403855
2362,257459.89913767268
2363,141490.55813980472
2364,156959.7120358816
2365,221899.98764045106
2366,188605.92043434223
2367,216903.66555831113
2368,213677.2641993036
2369,214997.64632689036
2370,168509.89328604756
2371,166937.5854022398
2372,194086.57767018685
2373,290313.72196194285
2374,313950.53124640364
2375,257604.49944703822
2376,272916.64111710904
2377,337180.89113057253
2378,144757.41943299596
2379,198356.76336993134
2380,148864.39574388321
2381,168781.2581888994
2382,214298.51770678768
2383,203446.74144902872
2384,245569.63986311044
2385,161717.83497701044
2386,133823.52373099895
2387,138168.2371677193
2388,103878.21165086763
2389,118237.70555942689
2390,149881.43101903985
2391,146203.25302446226
2392,115161.41508564547
2393,170735.5614802519
2394,143908.02665373503
2395,211213.98046113775
2396,144440.03953049547
2397,220644.5416826391
2398,132620.5907081838
2399,65973.0217815533
2400,63464.42807862819
2401,121663.2861608524
2402,137564.30430305863
2403,146609.46892556
2404,154170.4628337543
2405,161974.38565154007
2406,140827.1063510455
2407,124115.17582323914
2408,149801.1925756058
2409,119589.27215208198
2410,172051.64929960843
2411,113952.73337559037
2412,157273.77302661102
2413,130479.82991953504
2414,158024.42731138185
2415,131421.37620036778
2416,129820.50810177537
2417,130779.19325098474
2418,132783.30341158592
2419,129449.29072315607
2420,120843.28109344699
2421,146819.82185041785
2422,107487.86610869972
2423,114583.44455876054
2424,163779.80850390455
2425,184324.26435947727
2426,131789.22214457853
2427,133439.84673636084
2428,179218.06079312076
2429,113343.36344622076
2430,132973.1564063168
2431,104983.83621453904
2432,147061.488466389
2433,147784.4535498061
2434,135432.4850366942
2435,149460.53232743603
2436,104898.37650925599
2437,103605.01884879923
2438,122758.40955349784
2439,102349.53774226115
2440,126167.75781560525
2441,92592.90877043158
2442,96428.42851004485
2443,127551.49500841675
2444,131008.31258323255
2445,89466.43025578992
2446,134556.67642793647
2447,182495.9409972372
2448,132894.7600648246
2449,113383.53770539635
2450,154757.90460845263
2451,119155.9909424835
2452,189656.772679978
2453,92637.38935330283
2454,119794.53585898575
2455,116569.38896400148
2456,133850.50449717167
2457,136688.81162207416
2458,129241.9235632769
2459,105608.8318921334
2460,138538.1793725512
2461,128235.98101186764
2462,135841.04918509343
2463,126562.99525994563
2464,167045.9289268704
2465,141783.69628000684
2466,118030.08961847349
2467,131749.87817446335
2468,84478.33274001174
2469,80873.8160521606
2470,196709.28030247721
2471,217572.86124317907
2472,164677.47356741963
2473,119050.54543315129
2474,73960.10287120058
2475,210146.86431341778
2476,116984.7774400912
2477,127552.04966466367
2478,152822.93695643486
2479,101443.4164774432
2480,154740.2901324868
2481,122071.22049087165
2482,125885.13817282712
2483,110383.0235556663
2484,122592.95176011648
2485,123687.76032313127
2486,149198.3667325033
2487,165746.43800182745
2488,169710.62473145488
2489,154332.97386728658
2490,145358.6782665422
2491,92907.33737743345
2492,196270.62962665863
2493,155319.29816998716
2494,153721.28593572503
2495,90370.66432757466
2496,235581.3255341692
2497,152748.76117765313
2498,107503.8703442422
2499,85316.9845481526
2500,120853.21312931701
2501,135810.9536007871
2502,145404.7245695957
2503,96463.14183847938
2504,172971.29528657673
2505,226275.76308144667
2506,249407.52443508254
2507,278482.6697989481
2508,249838.00785466516
2509,218432.5470530035
2510,221230.85757266206
2511,174574.96157259258
2512,208941.39645934687
2513,223024.66934962984
2514,266659.64057621534
2515,150642.9942103445
2516,175725.40461104095
2517,146891.15475467336
2518,156082.08562986625
2519,235887.63764221806
2520,218665.67838953904
2521,187445.60173146264
2522,223303.12406475958
2523,116611.5523635219
2524,134980.8398531974
2525,149239.9015597214
2526,138650.7949741856
2527,116338.39532271455
2528,127945.06861307037
2529,133922.25546054787
2530,128630.25025167466
2531,257552.63333905593
2532,224993.93439410298
2533,192718.28125657956
2534,233773.82780390346
2535,295737.3686910979
2536,233201.82182700475
2537,244401.9130280839
2538,182762.98758677073
2539,190291.7694570825
2540,178546.94291843096
2541,182715.02243261738
2542,166534.21723831038
2543,120891.94153880308
2544,121524.90292682932
2545,137855.09398098115
2546,121357.0518352404
2547,136689.68406445885
2548,149637.81939169543
2549,152154.40446425404
2550,513784.47274877736
2551,141108.4318199682
2552,127329.77073945264
2553,77473.32538993799
2554,96076.54114588625
2555,116939.82057427042
2556,97353.60057845204
2557,102558.91347853678
2558,144931.59526402416
2559,139833.77603177063
2560,154306.6671773362
2561,145292.58807893755
2562,136261.4570917684
2563,151305.4192823708
2564,196286.69567898876
2565,137903.0909839322
2566,153256.52148209309
2567,141784.0897883787
2568,202740.09429787294
2569,227736.98280177417
2570,116283.51154063114
2571,193298.53008517364
2572,151653.0736873238
2573,224778.1933613167
2574,288971.1128109
2575,134020.43888621987
2576,118885.21229264319
2577,156646.43839426507
2578,80615.50006851068
2579,63621.25958500364
2580,97818.20156361516
2581,101207.15629680839
2582,111515.26693020314
2583,268471.7041038929
2584,171141.9528084916
2585,185394.32759865216
2586,218079.74445601314
2587,198952.23398727246
2588,140334.08731479442
2589,151796.02786127932
2590,201285.0616389936
2591,223982.98853261705
2592,211872.04611635875
2593,256631.71158046625
2594,183625.05609590787
2595,207830.3368104155
2596,287407.7574792377
2597,185957.33990674687
2598,280399.74350211874
2599,339395.2359131361
2600,146431.28671576624
2601,139893.83399331028
2602,85790.78961658574
2603,93962.01109905238
2604,88784.39379385868
2605,80631.46912967185
2606,145158.83003627852
2607,201344.05382402573
2608,199963.6580520773
2609,173506.1243316323
2610,109503.21713152817
2611,123238.48334322797
2612,162526.33171310127
2613,129001.05740069006
2614,123791.58591674782
2615,153976.0900841335
2616,144594.26053944495
2617,179325.99127909445
2618,192658.3436385397
2619,196898.76620105785
2620,188156.74648397477
2621,174948.8142591975
2622,177262.98329386584
2623,241364.54068900377
2624,300098.67962419696
2625,287039.71425365156
2626,176037.38004301902
2627,167340.18042849473
2628,466512.90725998837
2629,506604.13198279333
2630,386926.5269836849
2631,471337.62862484733
2632,432711.9351648686
2633,320657.05652746867
2634,431769.486646295
2635,158818.00393074885
2636,174912.31847845856
2637,178371.88158323924
2638,256090.42262318393
2639,192199.15702472383
2640,152486.93105272786
2641,105106.11721377764
2642,188089.37281688832
2643,102212.24526983526
2644,118441.23206518083
2645,109578.33625163764
2646,95377.36822928462
2647,103255.34568444344
2648,139781.69366414368
2649,153707.04200967678
2650,135546.7706059341
2651,137763.87108632212
2652,400509.6352572779
2653,256002.87646915787
2654,252912.76093131633
2655,414195.4108264727
2656,324852.7993077261
2657,348740.55703431787
2658,307843.32757990895
2659,309751.9588675769
2660,368253.4111290165
2661,358781.6130018709
2662,377855.23823269864
2663,292724.3306064622
2664,282615.7408584171
2665,333229.6918662842
2666,284550.5971874157
2667,167540.32087335052
2668,179192.11776962678
2669,180731.04563785097
2670,275737.1986375097
2671,186790.33836516447
2672,190366.27346779348
2673,199119.4223167546
2674,196002.2077753707
2675,170495.72245931433
2676,193595.82517242717
2677,200022.6966218758
2678,245227.94781108128
2679,277748.5427823042
2680,291667.0368614834
2681,402178.4699460628
2682,323657.25667711586
2683,523486.12898934673
2684,322091.4653301235
2685,324527.6746417104
2686,243459.74448791175
2687,309034.60812830064
2688,215838.5050026128
2689,207122.94331019744
2690,403586.4469705063
2691,186816.1489655273
2692,138855.72816701623
2693,198087.36147887702
2694,136006.37225466632
2695,192504.9726555292
2696,184401.340414019
2697,186686.34140209976
2698,190085.78779476637
2699,169037.81043961347
2700,153784.0481781807
2701,149857.74877937633
2702,114702.79390572739
2703,125072.71646128
2704,142531.10349773848
2705,115882.11135484565
2706,113877.10796913096
2707,123765.46817105485
2708,133029.52290563151
2709,104352.85779609719
2710,127691.82787080083
2711,259363.11887959263
2712,392510.2484305764
2713,164960.8831118194
2714,151123.28070237493
2715,170360.12360901397
2716,142239.52074986254
2717,190218.00147222469
2718,219118.41544260742
2719,152891.20888215402
2720,173086.0861860477
2721,132259.11283031612
2722,161122.2251216123
2723,142410.34637273906
2724,125715.94454341067
2725,130854.62684728713
2726,148471.6418088471
2727,179739.88327017083
2728,184807.64153425445
2729,151717.7316266016
2730,147188.67687391007
2731,132245.11810202338
2732,133687.24407040165
2733,160599.35328754823
2734,137948.46725481967
